filename,mjd,rv_sci_mean_kms,rv_cal_mean_kms
EtalonEtalon_R02_20260511110001_deg0_sp.fits,61171.461764469,0.055869088077487666,0.05638131670684925
EtalonEtalon_R02_20260512050001_deg0_sp.fits,61172.211759048,0.060897723713298046,0.06055451451210055
EtalonEtalon_R02_20260512080001_deg0_sp.fits,61172.336758430,0.06053309962160817,0.06012316141333089
EtalonEtalon_R02_20260512110001_deg0_sp.fits,61172.461757742,0.05789025149476021,0.057907548565800625
EtalonEtalon_R03_20260503050002_deg0_sp.fits,61163.214001482,0.030354199193901588,0.031974422989020465
EtalonEtalon_R03_20260503080001_deg0_sp.fits,61163.338983241,0.02846184732568789,0.029324093293742005
EtalonEtalon_R03_20260503110001_deg0_sp.fits,61163.463982154,0.024349895092594886,0.02450379048166662
EtalonEtalon_R03_20260504050001_deg0_sp.fits,61164.213993299,0.017842267572189183,0.018293500306363456
EtalonEtalon_R03_20260504080002_deg0_sp.fits,61164.338992184,0.015964028882021624,0.01664683967694864
EtalonEtalon_R03_20260504110001_deg0_sp.fits,61164.463991072,0.013524462446996094,0.013940790121036767
EtalonEtalon_R03_20260505050001_deg0_sp.fits,61165.213985149,0.011792806348409679,0.012851318929735484
EtalonEtalon_R03_20260505080002_deg0_sp.fits,61165.339001178,0.006312059281735197,0.00821255544757982
EtalonEtalon_R03_20260505110001_deg0_sp.fits,61165.463983041,0.0033868013304527416,0.0045958907698067245
EtalonEtalon_R03_20260507050001_deg0_sp.fits,61167.213984517,0.0312402583623644,0.03250390775601613
EtalonEtalon_R03_20260507080001_deg0_sp.fits,61167.338983446,0.028475676493000663,0.030631200762358757
EtalonEtalon_R03_20260507110001_deg0_sp.fits,61167.463982357,0.029738384017915048,0.031679107719738815
EtalonEtalon_R03_20260508050001_deg0_sp.fits,61168.213993580,0.038054577424341804,0.040733672713847556
EtalonEtalon_R03_20260508080001_deg0_sp.fits,61168.338992508,0.03931046256550633,0.04029259721084917
EtalonEtalon_R03_20260508110001_deg0_sp.fits,61168.463974341,0.03577119945256757,0.0377748975491443
EtalonEtalon_R03_20260509050001_deg0_sp.fits,61169.213984783,0.041364187859116316,0.042867898269059165
EtalonEtalon_R03_20260509080001_deg0_sp.fits,61169.338983709,0.03863351105683063,0.03937358526668937
EtalonEtalon_R03_20260509110001_deg0_sp.fits,61169.463982636,0.035341506944544,0.037148827468773335
EtalonEtalon_R03_20260510050001_deg0_sp.fits,61170.213994031,0.045614412545574606,0.046909724131939876
EtalonEtalon_R03_20260510080001_deg0_sp.fits,61170.338993278,0.04448997700750011,0.04424635881040815
EtalonEtalon_R03_20260510110001_deg0_sp.fits,61170.463992491,0.043194259379281605,0.042838250837853045
EtalonEtalon_R03_20260511050001_deg0_sp.fits,61171.213986974,0.057696323999025495,0.05812565101828495
EtalonEtalon_R03_20260511080002_deg0_sp.fits,61171.339003245,0.05739754397589171,0.0565580259362161
EtalonEtalon_R03_20260511110001_deg0_sp.fits,61171.463985309,0.056136700062823945,0.05620641739891957
EtalonEtalon_R03_20260512050001_deg0_sp.fits,61172.213979891,0.06220709133761816,0.061198219430615416
EtalonEtalon_R03_20260512080001_deg0_sp.fits,61172.338979270,0.0595935758660831,0.059605717080893336
EtalonEtalon_R03_20260512110001_deg0_sp.fits,61172.463978584,0.057345819579598896,0.05769052987924025
EtalonEtalon_R04_20260503050002_deg0_sp.fits,61163.216222319,0.031556159160377455,0.03223831198786314
EtalonEtalon_R04_20260503080001_deg0_sp.fits,61163.341204079,0.028940438088203853,0.02931340589709856
EtalonEtalon_R04_20260503110001_deg0_sp.fits,61163.466202992,0.0230874455070789,0.024213964872654727
EtalonEtalon_R04_20260504050001_deg0_sp.fits,61164.216214137,0.016733812322919667,0.01713799737515441
EtalonEtalon_R04_20260504080002_deg0_sp.fits,61164.341213023,0.01653298391488615,0.017601383442982965
EtalonEtalon_R04_20260504110001_deg0_sp.fits,61164.466211910,0.012660382775974394,0.014503387123490011
EtalonEtalon_R04_20260505050001_deg0_sp.fits,61165.216205989,0.01199236976337947,0.013701388100462997
EtalonEtalon_R04_20260505080002_deg0_sp.fits,61165.341222017,0.006348025209220077,0.007152559785117932
EtalonEtalon_R04_20260505110001_deg0_sp.fits,61165.466203880,0.003783903037437473,0.0049696678617563265
EtalonEtalon_R04_20260507050001_deg0_sp.fits,61167.216205357,0.032254070293299526,0.033239611264491514
EtalonEtalon_R04_20260507080001_deg0_sp.fits,61167.341204286,0.028816579211497287,0.03164920863064617
EtalonEtalon_R04_20260507110001_deg0_sp.fits,61167.466203196,0.028568612924021384,0.030328810703972982
EtalonEtalon_R04_20260508050001_deg0_sp.fits,61168.216214419,0.03924809233831911,0.04050676342818534
EtalonEtalon_R04_20260508080001_deg0_sp.fits,61168.341213348,0.03940379231197992,0.04098448519668694
EtalonEtalon_R04_20260508110001_deg0_sp.fits,61168.466195181,0.03580265857522,0.038727985904019845
EtalonEtalon_R04_20260509050001_deg0_sp.fits,61169.216205622,0.04065264339412186,0.043126751381578024
EtalonEtalon_R04_20260509080001_deg0_sp.fits,61169.341204551,0.03791905393419595,0.03826400146236259
