filename,mjd,rv_sci_mean_kms,rv_cal_mean_kms
EtalonEtalon_R11_20260418080001_deg0_sp.fits,61148.356750129,0.029058398106133313,0.03852952254602116
EtalonEtalon_R11_20260418110001_deg0_sp.fits,61148.481748954,0.02457059433813518,0.03380925535290375
EtalonEtalon_R12_20260418050001_deg0_sp.fits,61148.233972097,0.032257582753033746,0.04415021055537847
EtalonEtalon_R12_20260418080001_deg0_sp.fits,61148.358970968,0.02993522194713102,0.038580370949474196
EtalonEtalon_R12_20260418110001_deg0_sp.fits,61148.483969790,0.025035356919451843,0.033735416582608826
EtalonEtalon_R13_20260418050001_deg0_sp.fits,61148.236192935,0.03190396911472876,0.04051176808240933
EtalonEtalon_R13_20260418080001_deg0_sp.fits,61148.361191806,0.02954675058960837,0.03897015113981879
EtalonEtalon_R13_20260418110001_deg0_sp.fits,61148.486190625,0.02492978953887445,0.03357339984026773
EtalonEtalon_R14_20260418050001_deg0_sp.fits,61148.238413772,0.03234898127472174,0.04200102386225205
EtalonEtalon_R14_20260418080001_deg0_sp.fits,61148.363412644,0.02981577652221905,0.03907544191394835
EtalonEtalon_R14_20260418110001_deg0_sp.fits,61148.488411462,0.02549565112852245,0.03449041530365089
EtalonEtalon_R15_20260418050001_deg0_sp.fits,61148.240634610,0.03210935366497297,0.04126246908856865
EtalonEtalon_R15_20260418080001_deg0_sp.fits,61148.365633481,0.029335718206276867,0.03774658497726269
EtalonEtalon_R15_20260418110001_deg0_sp.fits,61148.490632298,0.02593704963366249,0.03470811972168793
EtalonEtalon_R16_20260418050001_deg0_sp.fits,61148.242855449,0.031924083686079234,0.042085536809931
EtalonEtalon_R16_20260418080001_deg0_sp.fits,61148.367854320,0.02878324015186249,0.03798709608526954
EtalonEtalon_R16_20260418110001_deg0_sp.fits,61148.492853135,0.02577696565049846,0.0351512151992466
EtalonEtalon_R17_20260418050001_deg0_sp.fits,61148.245076288,0.031968448266462536,0.04076070178779439
EtalonEtalon_R17_20260418080001_deg0_sp.fits,61148.370075158,0.028908128957343977,0.03812721150131699
EtalonEtalon_R17_20260418110001_deg0_sp.fits,61148.495073972,0.02499031907147223,0.03472662982698993
EtalonEtalon_R18_20260418050001_deg0_sp.fits,61148.247297127,0.03242992080430763,0.041663731004354956
EtalonEtalon_R18_20260418080001_deg0_sp.fits,61148.372295996,0.028092435966983936,0.036479058521922694
EtalonEtalon_R18_20260418110001_deg0_sp.fits,61148.497294808,0.025041549459373275,0.03493756327611366
EtalonEtalon_R19_20260418050001_deg0_sp.fits,61148.249517966,0.032132147553110446,0.04159648462756421
EtalonEtalon_R19_20260418080001_deg0_sp.fits,61148.374516834,0.028226238309844758,0.03795381453872055
EtalonEtalon_R19_20260418110001_deg0_sp.fits,61148.499515643,0.024909573624191574,0.03536944228386881
EtalonEtalon_R20_20260418050001_deg0_sp.fits,61148.251738806,0.033173639960246616,0.04138778621152611
EtalonEtalon_R20_20260418080001_deg0_sp.fits,61148.376737673,0.029713727773347146,0.038244802182279
EtalonEtalon_R20_20260418110001_deg0_sp.fits,61148.501736479,0.025414606121175885,0.03384808332916621
EtalonEtalon_R01_20260419050001_deg0_sp.fits,61149.209551401,0.03309312852302533,0.041294679176904506
EtalonEtalon_R01_20260419080002_deg0_sp.fits,61149.334550256,0.031362905045228755,0.040549094796980996
EtalonEtalon_R01_20260419110001_deg0_sp.fits,61149.459549001,0.032357786844517275,0.040905306388602625
EtalonEtalon_R02_20260419050001_deg0_sp.fits,61149.211772239,0.0333348999343594,0.04158742418102294
EtalonEtalon_R02_20260419080002_deg0_sp.fits,61149.336771094,0.03175809865813078,0.03940142585359708
EtalonEtalon_R02_20260419110001_deg0_sp.fits,61149.461769840,0.032004814282405813,0.04025840055827076
EtalonEtalon_R03_20260419050001_deg0_sp.fits,61149.213993075,0.03357852992998613,0.04304499805016945
EtalonEtalon_R03_20260419080002_deg0_sp.fits,61149.338991931,0.03159552381768152,0.041254547954698684
EtalonEtalon_R03_20260419110001_deg0_sp.fits,61149.463990678,0.031512911710155,0.040122608198881776
EtalonEtalon_R04_20260419050001_deg0_sp.fits,61149.216213912,0.035150805470152716,0.04364760200798773
EtalonEtalon_R04_20260419080002_deg0_sp.fits,61149.341212767,0.0318661016099982,0.04032082191498577
EtalonEtalon_R04_20260419110001_deg0_sp.fits,61149.466211515,0.029529319391573054,0.039281956466585465
EtalonEtalon_R05_20260419050001_deg0_sp.fits,61149.218434750,0.03447596140845932,0.04394825046118728
EtalonEtalon_R05_20260419080002_deg0_sp.fits,61149.343433603,0.03192660005721548,0.041948351807162235
EtalonEtalon_R05_20260419110001_deg0_sp.fits,61149.468432351,0.031355261302922155,0.03862831977244182
EtalonEtalon_R06_20260419050001_deg0_sp.fits,61149.220655586,0.034741900040033045,0.043520926006047955
EtalonEtalon_R06_20260419080002_deg0_sp.fits,61149.345654439,0.03223037141532125,0.04142026785403702
EtalonEtalon_R06_20260419110001_deg0_sp.fits,61149.470653186,0.0309075473010071,0.039085883347052236
EtalonEtalon_R07_20260419050001_deg0_sp.fits,61149.222876422,0.03459549821106484,0.04322866344912631
EtalonEtalon_R07_20260419080002_deg0_sp.fits,61149.347875276,0.03269730616474765,0.042299573219966094
EtalonEtalon_R07_20260419110001_deg0_sp.fits,61149.472874021,0.031184164187791057,0.04009596954295919
EtalonEtalon_R08_20260419050001_deg0_sp.fits,61149.225097258,0.03421984337111217,0.04272199551800066
EtalonEtalon_R08_20260419080002_deg0_sp.fits,61149.350096112,0.03522034434770597,0.04517830818275705
EtalonEtalon_R08_20260419110001_deg0_sp.fits,61149.475094856,0.030769454385199232,0.0400278007482098
EtalonEtalon_R09_20260419050001_deg0_sp.fits,61149.227318094,0.03433683451646058,0.04301965819749254
EtalonEtalon_R09_20260419080002_deg0_sp.fits,61149.352316947,0.03365644023915046,0.043604737432927754
EtalonEtalon_R09_20260419110001_deg0_sp.fits,61149.477315691,0.03197519526739266,0.041457946277676065
EtalonEtalon_R10_20260419050001_deg0_sp.fits,61149.229538931,0.0347152330809219,0.04354846285671769
EtalonEtalon_R10_20260419080002_deg0_sp.fits,61149.354537783,0.03361881528515066,0.043629392594523544
EtalonEtalon_R10_20260419110001_deg0_sp.fits,61149.479536525,0.03269561210043054,0.04078624694233056
EtalonEtalon_R11_20260419050001_deg0_sp.fits,61149.231759768,0.03397510229635715,0.040834506413880034
EtalonEtalon_R11_20260419080002_deg0_sp.fits,61149.356758619,0.03518968556654865,0.04272403312290649
EtalonEtalon_R11_20260419110001_deg0_sp.fits,61149.481757360,0.03162761208356867,0.03959524530266081
EtalonEtalon_R12_20260419050001_deg0_sp.fits,61149.233980605,0.034465322070526806,0.04305091461619196
EtalonEtalon_R12_20260419080002_deg0_sp.fits,61149.358979455,0.033619556500548924,0.04234506778227002
EtalonEtalon_R12_20260419110001_deg0_sp.fits,61149.483978196,0.030385498961373377,0.03880637795736242
EtalonEtalon_R13_20260419050001_deg0_sp.fits,61149.236201442,0.03457615242718416,0.04469886103406907
EtalonEtalon_R13_20260419080002_deg0_sp.fits,61149.361200292,0.03459128131119438,0.04316230662884444
EtalonEtalon_R13_20260419110001_deg0_sp.fits,61149.486199031,0.031302272310119214,0.03942474058957024
EtalonEtalon_R14_20260419050001_deg0_sp.fits,61149.238422280,0.03549635953681689,0.04378183807399015
EtalonEtalon_R14_20260419080002_deg0_sp.fits,61149.363421129,0.035168472533873577,0.04306538799969001
EtalonEtalon_R14_20260419110001_deg0_sp.fits,61149.488419867,0.031011211107780563,0.039148649118271615
EtalonEtalon_R15_20260419050001_deg0_sp.fits,61149.240643118,0.035212805517414215,0.043634906622606176
EtalonEtalon_R15_20260419080002_deg0_sp.fits,61149.365641966,0.0339832057442285,0.044425021534906746
EtalonEtalon_R15_20260419110001_deg0_sp.fits,61149.490640702,0.031316936080924,0.039966382938147325
EtalonEtalon_R16_20260419050001_deg0_sp.fits,61149.242863957,0.0337841053988197,0.0421389069516149
EtalonEtalon_R16_20260419080002_deg0_sp.fits,61149.367862804,0.034756846552647526,0.04380961841884847
EtalonEtalon_R16_20260419110001_deg0_sp.fits,61149.492861537,0.03132010543404774,0.040855648295526625
EtalonEtalon_R17_20260419050001_deg0_sp.fits,61149.245084795,0.033377590938232796,0.04475214579547
EtalonEtalon_R17_20260419080002_deg0_sp.fits,61149.370083641,0.034774579580549164,0.04459568116301616
EtalonEtalon_R17_20260419110001_deg0_sp.fits,61149.495082372,0.03165218028388414,0.0394779075530285
EtalonEtalon_R18_20260419050001_deg0_sp.fits,61149.247305632,0.03361253941366159,0.04211961986440109
EtalonEtalon_R18_20260419080002_deg0_sp.fits,61149.372304477,0.03506440600243915,0.042285032095796274
EtalonEtalon_R18_20260419110001_deg0_sp.fits,61149.497303209,0.030600568134800506,0.03901993664492459
EtalonEtalon_R19_20260419050001_deg0_sp.fits,61149.249526471,0.03375652037016583,0.0428210783602504
EtalonEtalon_R19_20260419080002_deg0_sp.fits,61149.374525314,0.03344626223438761,0.04339205969311774
EtalonEtalon_R19_20260419110001_deg0_sp.fits,61149.499524044,0.0312997443611848,0.03921321927726649
EtalonEtalon_R20_20260419050001_deg0_sp.fits,61149.251747310,0.03456698805622523,0.04336753110451208
EtalonEtalon_R20_20260419080002_deg0_sp.fits,61149.376746150,0.033468213413377836,0.04336087472218225
EtalonEtalon_R20_20260419110001_deg0_sp.fits,61149.501744881,0.03143153140646995,0.03995453036835112
EtalonEtalon_R01_20260420050001_deg0_sp.fits,61150.209542226,0.04109746748120817,0.049534277366878925
EtalonEtalon_R01_20260420080001_deg0_sp.fits,61150.334541029,0.04136614463065419,0.04773781510509123
EtalonEtalon_R01_20260420110001_deg0_sp.fits,61150.459539771,0.035583120004068595,0.04594816085011804
EtalonEtalon_R02_20260420050001_deg0_sp.fits,61150.211763063,0.04158338202966194,0.05049593840004371
EtalonEtalon_R02_20260420080001_deg0_sp.fits,61150.336761864,0.04076250788524622,0.04862002625629629
EtalonEtalon_R02_20260420110001_deg0_sp.fits,61150.461760609,0.03543909652055492,0.04391975211585663
EtalonEtalon_R03_20260420050001_deg0_sp.fits,61150.213983900,0.04093981649492004,0.049086162671794574
EtalonEtalon_R03_20260420080001_deg0_sp.fits,61150.338982697,0.03993070877187121,0.04930753998399382
EtalonEtalon_R03_20260420110001_deg0_sp.fits,61150.463981447,0.035870153632336116,0.04542836054284066
EtalonEtalon_R04_20260420050001_deg0_sp.fits,61150.216204736,0.04107688401066642,0.0495232266578489
EtalonEtalon_R04_20260420080001_deg0_sp.fits,61150.341203532,0.039147297061218694,0.048592594101848643
EtalonEtalon_R04_20260420110001_deg0_sp.fits,61150.466202284,0.03630236034235132,0.04536222293287115
EtalonEtalon_R05_20260420050001_deg0_sp.fits,61150.218425574,0.039992804188714814,0.04912240142639366
EtalonEtalon_R05_20260420080001_deg0_sp.fits,61150.343424367,0.039071346939046625,0.048349492796078614
EtalonEtalon_R05_20260420110001_deg0_sp.fits,61150.468423122,0.03666294702998917,0.045078739831866936
EtalonEtalon_R06_20260420050001_deg0_sp.fits,61150.220646412,0.040261852170667155,0.04886048974091867
EtalonEtalon_R06_20260420080001_deg0_sp.fits,61150.345645201,0.0406058062698705,0.048486222478096225
EtalonEtalon_R06_20260420110001_deg0_sp.fits,61150.470643960,0.03671851209467727,0.04526590104069081
EtalonEtalon_R07_20260420050001_deg0_sp.fits,61150.222867249,0.04110043939266597,0.05023525142927078
EtalonEtalon_R07_20260420080001_deg0_sp.fits,61150.347866036,0.041376777226373444,0.04969630495745757
EtalonEtalon_R07_20260420110001_deg0_sp.fits,61150.472864797,0.03605708083592494,0.04311050199738995
EtalonEtalon_R08_20260420050001_deg0_sp.fits,61150.225088086,0.040166428841042,0.04802557236755876
EtalonEtalon_R08_20260420080001_deg0_sp.fits,61150.350086869,0.041101804785531444,0.04983773751821954
EtalonEtalon_R08_20260420110001_deg0_sp.fits,61150.475085636,0.03563125933141534,0.04364976733462491
EtalonEtalon_R09_20260420050001_deg0_sp.fits,61150.227308922,0.040731244769149993,0.04916819611407926
EtalonEtalon_R09_20260420080001_deg0_sp.fits,61150.352307703,0.040876399912986056,0.04947159123716634
EtalonEtalon_R09_20260420110001_deg0_sp.fits,61150.477306473,0.03455016670084536,0.04257584175550073
EtalonEtalon_R10_20260420050001_deg0_sp.fits,61150.229529759,0.04036368950090432,0.049535019709789185
EtalonEtalon_R10_20260420080001_deg0_sp.fits,61150.354528538,0.042365665883991474,0.04887625111986687
EtalonEtalon_R10_20260420110001_deg0_sp.fits,61150.479527311,0.03479260969326158,0.04347934279862512
EtalonEtalon_R11_20260420050001_deg0_sp.fits,61150.231750597,0.04190040475598342,0.04805940775912526
EtalonEtalon_R11_20260420080001_deg0_sp.fits,61150.356749373,0.04000873218578638,0.04786315190285068
EtalonEtalon_R11_20260420110001_deg0_sp.fits,61150.481748149,0.03423082344136074,0.043738140373196954
EtalonEtalon_R12_20260420050001_deg0_sp.fits,61150.233971433,0.040778767824209916,0.04937816957504437
EtalonEtalon_R12_20260420080001_deg0_sp.fits,61150.358970207,0.039588802929193756,0.047775553076274735
EtalonEtalon_R12_20260420110001_deg0_sp.fits,61150.483968988,0.035301803812513896,0.0438513303056905
EtalonEtalon_R13_20260420050001_deg0_sp.fits,61150.236192268,0.041091898733401,0.04981806992563763
EtalonEtalon_R13_20260420080001_deg0_sp.fits,61150.361191042,0.04004121006951351,0.04883679851667719
EtalonEtalon_R13_20260420110001_deg0_sp.fits,61150.486189825,0.03570711116666063,0.04487721187463926
EtalonEtalon_R14_20260420050001_deg0_sp.fits,61150.238413104,0.04039155215596827,0.049720263306003445
EtalonEtalon_R14_20260420080001_deg0_sp.fits,61150.363411876,0.039672939261180484,0.04896551155853449
EtalonEtalon_R14_20260420110001_deg0_sp.fits,61150.488410662,0.036116433700625415,0.04407086158934246
EtalonEtalon_R15_20260420050001_deg0_sp.fits,61150.240633940,0.039997650523664996,0.04821094278787327
EtalonEtalon_R15_20260420080001_deg0_sp.fits,61150.365632709,0.037898286870886276,0.04765793745478504
EtalonEtalon_R15_20260420110001_deg0_sp.fits,61150.490631499,0.035829653589349,0.04549703939298572
EtalonEtalon_R16_20260420050001_deg0_sp.fits,61150.242854776,0.04074484348187584,0.05017067467446563
EtalonEtalon_R16_20260420080001_deg0_sp.fits,61150.367853542,0.03999581355711683,0.04825885076565322
EtalonEtalon_R16_20260420110001_deg0_sp.fits,61150.492852337,0.03580626846889719,0.04399080484747488
EtalonEtalon_R17_20260420050001_deg0_sp.fits,61150.245075613,0.04148696859370129,0.04968186032865206
EtalonEtalon_R17_20260420080001_deg0_sp.fits,61150.370074375,0.03958679254557975,0.04809977960639298
EtalonEtalon_R17_20260420110001_deg0_sp.fits,61150.495073173,0.03667375226183117,0.04224339910619567
EtalonEtalon_R18_20260420050001_deg0_sp.fits,61150.247296449,0.04187310780630379,0.05054300106600819
EtalonEtalon_R18_20260420080001_deg0_sp.fits,61150.372295210,0.039519099567039584,0.04832590268765531
EtalonEtalon_R18_20260420110001_deg0_sp.fits,61150.497294009,0.034689625940886586,0.043562097722971135
EtalonEtalon_R19_20260420050001_deg0_sp.fits,61150.249517286,0.04170372643127419,0.049375808297825355
EtalonEtalon_R19_20260420080001_deg0_sp.fits,61150.374516045,0.039574707167362555,0.04813266969224046
EtalonEtalon_R19_20260420110001_deg0_sp.fits,61150.499514846,0.03450805850512255,0.04347884798756835
EtalonEtalon_R20_20260420050001_deg0_sp.fits,61150.251738123,0.04099279191269082,0.04818443790651934
EtalonEtalon_R20_20260420080001_deg0_sp.fits,61150.376736880,0.04093887972401017,0.04947802643152427
EtalonEtalon_R20_20260420110001_deg0_sp.fits,61150.501735683,0.03597822945166479,0.04479805830849749
EtalonEtalon_R01_20260407050002_deg0_sp.fits,61137.209552958,0.044345693825951375,0.05242687598318024
EtalonEtalon_R01_20260407080001_deg0_sp.fits,61137.334551791,0.04514148753984464,0.05173063640979162
EtalonEtalon_R01_20260407110002_deg0_sp.fits,61137.459550638,0.04173473434433624,0.04766393176918932
EtalonEtalon_R02_20260407050002_deg0_sp.fits,61137.211773796,0.04582187621949957,0.05079908472688495
EtalonEtalon_R02_20260407080001_deg0_sp.fits,61137.336772630,0.04481461889967109,0.04875105080835007
EtalonEtalon_R02_20260407110002_deg0_sp.fits,61137.461771477,0.04084122834459843,0.04695753864590175
EtalonEtalon_R03_20260407050002_deg0_sp.fits,61137.213994635,0.044633781381238434,0.050943474062169695
EtalonEtalon_R03_20260407080001_deg0_sp.fits,61137.338993467,0.0431863172788554,0.049460218363060963
EtalonEtalon_R03_20260407110002_deg0_sp.fits,61137.463992314,0.041241893083208955,0.04618845669441268
EtalonEtalon_R04_20260407050002_deg0_sp.fits,61137.216215472,0.04576454743743611,0.04985412171124469
EtalonEtalon_R04_20260407080001_deg0_sp.fits,61137.341214304,0.043973617895333834,0.05043853153519541
EtalonEtalon_R04_20260407110002_deg0_sp.fits,61137.466213151,0.04070531618211991,0.0466313979648669
EtalonEtalon_R05_20260407050002_deg0_sp.fits,61137.218436310,0.04568876910650732,0.051504670015428716
EtalonEtalon_R05_20260407080001_deg0_sp.fits,61137.343435142,0.045291126037424065,0.05146882844957565
EtalonEtalon_R05_20260407110002_deg0_sp.fits,61137.468433988,0.04201709386402918,0.04751115455099268
EtalonEtalon_R06_20260407050002_deg0_sp.fits,61137.220657147,0.04552179725453928,0.05316777649108029
EtalonEtalon_R06_20260407080001_deg0_sp.fits,61137.345655980,0.04531431683622825,0.05068857173364529
EtalonEtalon_R06_20260407110002_deg0_sp.fits,61137.470654824,0.04085208473945206,0.047433700308069524
EtalonEtalon_R07_20260407050002_deg0_sp.fits,61137.222877985,0.046325572427745244,0.050793207474386315
EtalonEtalon_R07_20260407080001_deg0_sp.fits,61137.347876817,0.04594954727755274,0.050047243983622015
EtalonEtalon_R07_20260407110002_deg0_sp.fits,61137.472875661,0.04096250049908018,0.04684030172559293
EtalonEtalon_R08_20260407050002_deg0_sp.fits,61137.225098821,0.04515361629950729,0.05093942882645255
EtalonEtalon_R08_20260407080001_deg0_sp.fits,61137.350097655,0.04517984298303977,0.04908178694437381
EtalonEtalon_R08_20260407110002_deg0_sp.fits,61137.475096496,0.04168602421704706,0.046824133567894284
EtalonEtalon_R09_20260407050002_deg0_sp.fits,61137.227319660,0.04527571876443747,0.05048198272248074
EtalonEtalon_R09_20260407080001_deg0_sp.fits,61137.352318493,0.04459141084492419,0.048956407425459314
EtalonEtalon_R09_20260407110002_deg0_sp.fits,61137.477317331,0.041253841187882716,0.04651936523422352
EtalonEtalon_R10_20260407050002_deg0_sp.fits,61137.229540498,0.04495212067286668,0.05011319057283015
EtalonEtalon_R10_20260407080001_deg0_sp.fits,61137.354539329,0.04508492355860328,0.04897493026997907
EtalonEtalon_R10_20260407110002_deg0_sp.fits,61137.479538168,0.04043470989394826,0.04736058509528901
EtalonEtalon_R11_20260407050002_deg0_sp.fits,61137.231761336,0.04388681117692144,0.04967877059771789
EtalonEtalon_R11_20260407080001_deg0_sp.fits,61137.356760166,0.04412679868735325,0.04975847464649851
EtalonEtalon_R11_20260407110002_deg0_sp.fits,61137.481759004,0.0419594324063007,0.046992170660716426
EtalonEtalon_R12_20260407050002_deg0_sp.fits,61137.233982173,0.04518593311397409,0.05169100851032575
EtalonEtalon_R12_20260407080001_deg0_sp.fits,61137.358981001,0.044293124352387116,0.050293906908530674
EtalonEtalon_R12_20260407110002_deg0_sp.fits,61137.483979840,0.04174060382330493,0.04668789194732003
EtalonEtalon_R13_20260407050002_deg0_sp.fits,61137.236203008,0.04590743661787365,0.050740469002984685
EtalonEtalon_R13_20260407080001_deg0_sp.fits,61137.361201837,0.04396839794102345,0.049940426957947946
EtalonEtalon_R13_20260407110002_deg0_sp.fits,61137.486200677,0.04138588919447523,0.04716176280865474
EtalonEtalon_R14_20260407050002_deg0_sp.fits,61137.238423845,0.045217378350267436,0.049629777744642944
EtalonEtalon_R14_20260407080001_deg0_sp.fits,61137.363422673,0.04457380599789394,0.05036886970802957
EtalonEtalon_R14_20260407110002_deg0_sp.fits,61137.488421513,0.04244379540346787,0.048454816842530515
EtalonEtalon_R15_20260407050002_deg0_sp.fits,61137.240644683,0.04644093630134497,0.05148878036143554
EtalonEtalon_R15_20260407080001_deg0_sp.fits,61137.365643508,0.04411027962068412,0.05012357380543627
EtalonEtalon_R15_20260407110002_deg0_sp.fits,61137.490642349,0.042590423772263596,0.04779726643295662
EtalonEtalon_R16_20260407050002_deg0_sp.fits,61137.242865520,0.04643140287981684,0.0515150097990566
EtalonEtalon_R16_20260407080001_deg0_sp.fits,61137.367864344,0.04294161124881435,0.04914867394760547
EtalonEtalon_R16_20260407110002_deg0_sp.fits,61137.492863185,0.042278159594756136,0.048137686941999984
EtalonEtalon_R17_20260407050002_deg0_sp.fits,61137.245086357,0.04688588960104054,0.05194172401693853
EtalonEtalon_R17_20260407080001_deg0_sp.fits,61137.370085180,0.0436339746552581,0.05000471336138522
EtalonEtalon_R17_20260407110002_deg0_sp.fits,61137.495084024,0.042564126393617785,0.04868765837441786
EtalonEtalon_R18_20260407050002_deg0_sp.fits,61137.247307195,0.0470488214837644,0.05238959161677613
EtalonEtalon_R18_20260407080001_deg0_sp.fits,61137.372306018,0.043476585769176776,0.04876926159231948
EtalonEtalon_R18_20260407110002_deg0_sp.fits,61137.497304862,0.043174448159597,0.0481239410191289
EtalonEtalon_R19_20260407050002_deg0_sp.fits,61137.249528032,0.045696431182906366,0.05179635435264094
EtalonEtalon_R19_20260407080001_deg0_sp.fits,61137.374526855,0.042468368362375664,0.04827275140815082
EtalonEtalon_R19_20260407110002_deg0_sp.fits,61137.499525699,0.04213026529087047,0.04896488864001518
EtalonEtalon_R20_20260407050002_deg0_sp.fits,61137.251748870,0.04724882451236075,0.052181445986850164
EtalonEtalon_R20_20260407080001_deg0_sp.fits,61137.376747693,0.041828931919414815,0.04881704241281607
EtalonEtalon_R20_20260407110002_deg0_sp.fits,61137.501746536,0.04257792925950969,0.04742079999774495
EtalonEtalon_R01_20251114050001_deg0_sp.fits,60993.209530959,-0.19618107827494458,-0.1873447410054545
EtalonEtalon_R01_20251114215441_deg0_sp.fits,60993.914171669,-0.20106267660866392,-0.19224147747418643
EtalonEtalon_R01_20251114215920_deg0_sp.fits,60993.917400507,-0.20564169523538298,-0.19772178498320048
EtalonEtalon_R02_20251114050001_deg0_sp.fits,60993.211751803,-0.19607825214185293,-0.1863874347638719
EtalonEtalon_R02_20251114215920_deg0_sp.fits,60993.919621347,-0.20680148520395678,-0.198469925185342
EtalonEtalon_R03_20251114050001_deg0_sp.fits,60993.213972644,-0.19672957397552765,-0.18806134958238502
EtalonEtalon_R03_20251114215920_deg0_sp.fits,60993.921842186,-0.20593736738927082,-0.1994796304588536
EtalonEtalon_R04_20251114050001_deg0_sp.fits,60993.216193480,-0.197113752232576,-0.18787380224721953
EtalonEtalon_R04_20251114215920_deg0_sp.fits,60993.924063024,-0.2054641135985199,-0.1966615245290847
EtalonEtalon_R05_20251114050001_deg0_sp.fits,60993.218414321,-0.19633354760641875,-0.18725976123649035
EtalonEtalon_R05_20251114215920_deg0_sp.fits,60993.926283864,-0.20588759617876087,-0.19793082608477106
EtalonEtalon_R06_20251114050001_deg0_sp.fits,60993.220635163,-0.19651888255283229,-0.18686782593230342
EtalonEtalon_R06_20251114215920_deg0_sp.fits,60993.928504703,-0.2059039249059216,-0.19777795822031294
EtalonEtalon_R07_20251114050001_deg0_sp.fits,60993.222856005,-0.19670669677242095,-0.18796615354577226
EtalonEtalon_R07_20251114215920_deg0_sp.fits,60993.930725543,-0.20485301634829986,-0.19675249067212852
EtalonEtalon_R08_20251114050001_deg0_sp.fits,60993.225076848,-0.1961247511570435,-0.1868722683944053
EtalonEtalon_R08_20251114215920_deg0_sp.fits,60993.932946384,-0.2036609883026147,-0.1955399678567183
EtalonEtalon_R09_20251114050001_deg0_sp.fits,60993.227297690,-0.1959060699823414,-0.18682001546938065
EtalonEtalon_R09_20251114215920_deg0_sp.fits,60993.935167231,-0.20341114238571745,-0.1949496986339528
EtalonEtalon_R100_20251114215920_deg0_sp.fits,60994.137263911,-0.2017448644713298,-0.19508351619988282
EtalonEtalon_R10_20251114050001_deg0_sp.fits,60993.229518532,-0.19595807530070214,-0.1870853499793108
EtalonEtalon_R10_20251114215920_deg0_sp.fits,60993.937388079,-0.20244024354111542,-0.19428242025517178
EtalonEtalon_R11_20251114050001_deg0_sp.fits,60993.231739373,-0.1965743652925395,-0.18794926563738001
EtalonEtalon_R11_20251114215920_deg0_sp.fits,60993.939608918,-0.20363591541720322,-0.1943649470292267
EtalonEtalon_R12_20251114050001_deg0_sp.fits,60993.233960215,-0.19645664960814388,-0.1874935348420018
EtalonEtalon_R12_20251114215920_deg0_sp.fits,60993.941829762,-0.202767388762871,-0.19467715512094208
EtalonEtalon_R13_20251114050001_deg0_sp.fits,60993.236181058,-0.19684834677727722,-0.18738730649140872
EtalonEtalon_R13_20251114215920_deg0_sp.fits,60993.944050608,-0.20286499391828802,-0.19564137778377536
EtalonEtalon_R14_20251114050001_deg0_sp.fits,60993.238401900,-0.19691344851384784,-0.18771461096751732
EtalonEtalon_R14_20251114215920_deg0_sp.fits,60993.946271450,-0.20187791906967079,-0.19337904660631663
EtalonEtalon_R15_20251114050001_deg0_sp.fits,60993.240622747,-0.19708374857461777,-0.18813044528751632
EtalonEtalon_R15_20251114215920_deg0_sp.fits,60993.948492301,-0.20119829175579143,-0.19407391191398826
EtalonEtalon_R16_20251114050001_deg0_sp.fits,60993.242843592,-0.19828912821440398,-0.18861608255451884
EtalonEtalon_R16_20251114215920_deg0_sp.fits,60993.950713144,-0.20175922160874538,-0.19379611445252037
EtalonEtalon_R17_20251114050001_deg0_sp.fits,60993.245064434,-0.19723526171088027,-0.18765870853129674
EtalonEtalon_R17_20251114215920_deg0_sp.fits,60993.952933987,-0.20196426352155306,-0.19378808578838913
EtalonEtalon_R18_20251114050001_deg0_sp.fits,60993.247285276,-0.19732119195054446,-0.18760216590536632
EtalonEtalon_R18_20251114215920_deg0_sp.fits,60993.955154835,-0.20171996629696345,-0.19309194211124073
EtalonEtalon_R19_20251114050001_deg0_sp.fits,60993.249506120,-0.19613849573157807,-0.1871678062263782
EtalonEtalon_R19_20251114215920_deg0_sp.fits,60993.957375676,-0.20161033813023352,-0.19315829753293776
EtalonEtalon_R20_20251114050001_deg0_sp.fits,60993.251726965,-0.19561418603188027,-0.18570791373723575
EtalonEtalon_R20_20251114215920_deg0_sp.fits,60993.959596518,-0.20132866006775116,-0.1937550055503559
EtalonEtalon_R21_20251114050001_deg0_sp.fits,60993.253947809,-0.19580142358817734,-0.186514294058257
EtalonEtalon_R21_20251114215920_deg0_sp.fits,60993.961817362,-0.20150763491807272,-0.19371980825245214
EtalonEtalon_R22_20251114050001_deg0_sp.fits,60993.256168652,-0.19628777246943074,-0.1874247043932218
EtalonEtalon_R22_20251114215920_deg0_sp.fits,60993.964038204,-0.20163269811298953,-0.19289181697021093
EtalonEtalon_R23_20251114050001_deg0_sp.fits,60993.258389494,-0.1966011386866692,-0.18701052196074927
EtalonEtalon_R23_20251114215920_deg0_sp.fits,60993.966259046,-0.20153297626441222,-0.19461922220834046
EtalonEtalon_R24_20251114050001_deg0_sp.fits,60993.260610336,-0.19736473406861302,-0.1873141873270758
EtalonEtalon_R24_20251114215920_deg0_sp.fits,60993.968479890,-0.2020933793364686,-0.19345165095781086
EtalonEtalon_R25_20251114050001_deg0_sp.fits,60993.262831177,-0.19637920854447877,-0.18763107955080618
EtalonEtalon_R25_20251114215920_deg0_sp.fits,60993.970700735,-0.20165639003234292,-0.19392988039470593
