Time,"output {channel=""blue_etalon"", units=""Amps""}",seconds,days,jd,amps,sams x axis,amps,fixed refderences JD offset
1.76E+12,0.345,1763591430,20411.93785,2460999.088,0.345,-0.912402778,0.345,
1.76E+12,0.345,1763591460,20411.93819,2460999.088,0.345,-0.912055556,0.345,
1.76E+12,0.344,1763591490,20411.93854,2460999.088,0.344,-0.911708334,0.344,
1.76E+12,0.345,1763591520,20411.93889,2460999.089,0.345,-0.911361111,0.345,
1.76E+12,0.345,1763591550,20411.93924,2460999.089,0.345,-0.911013889,0.345,
1.76E+12,0.346,1763591580,20411.93958,2460999.089,0.346,-0.910666667,0.346,
1.76E+12,0.346,1763591610,20411.93993,2460999.09,0.346,-0.910319445,0.346,
1.76E+12,0.345,1763591640,20411.94028,2460999.09,0.345,-0.909972223,0.345,
1.76E+12,0.346,1763591670,20411.94063,2460999.09,0.346,-0.909625,0.346,
1.76E+12,0.345,1763591700,20411.94097,2460999.091,0.345,-0.909277778,0.345,
1.76E+12,0.345,1763591730,20411.94132,2460999.091,0.345,-0.908930556,0.345,
1.76E+12,0.344,1763591760,20411.94167,2460999.091,0.344,-0.908583333,0.344,
1.76E+12,0.345,1763591790,20411.94201,2460999.092,0.345,-0.908236111,0.345,
1.76E+12,0.345,1763591820,20411.94236,2460999.092,0.345,-0.907888889,0.345,
1.76E+12,0.344,1763591850,20411.94271,2460999.092,0.344,-0.907541667,0.344,
1.76E+12,0.346,1763591880,20411.94306,2460999.093,0.346,-0.907194444,0.346,
1.76E+12,0.345,1763591910,20411.9434,2460999.093,0.345,-0.906847222,0.345,
1.76E+12,0.345,1763591940,20411.94375,2460999.094,0.345,-0.9065,0.345,
1.76E+12,0.345,1763591970,20411.9441,2460999.094,0.345,-0.906152778,0.345,
1.76E+12,0.346,1763592000,20411.94444,2460999.094,0.346,-0.905805556,0.346,
1.76E+12,0.346,1763592030,20411.94479,2460999.095,0.346,-0.905458333,0.346,
1.76E+12,0.345,1763592060,20411.94514,2460999.095,0.345,-0.905111111,0.345,
1.76E+12,0.344,1763592090,20411.94549,2460999.095,0.344,-0.904763889,0.344,
1.76E+12,0.345,1763592120,20411.94583,2460999.096,0.345,-0.904416667,0.345,
1.76E+12,0.345,1763592150,20411.94618,2460999.096,0.345,-0.904069445,0.345,
1.76E+12,0.346,1763592180,20411.94653,2460999.096,0.346,-0.903722222,0.346,
1.76E+12,0.344,1763592210,20411.94688,2460999.097,0.344,-0.903375,0.344,
1.76E+12,0.345,1763592240,20411.94722,2460999.097,0.345,-0.903027778,0.345,
1.76E+12,0.345,1763592270,20411.94757,2460999.097,0.345,-0.902680556,0.345,
1.76E+12,0.346,1763592300,20411.94792,2460999.098,0.346,-0.902333334,0.346,
1.76E+12,0.345,1763592330,20411.94826,2460999.098,0.345,-0.901986111,0.345,
1.76E+12,0.346,1763592360,20411.94861,2460999.098,0.346,-0.901638889,0.346,
1.76E+12,0.344,1763592390,20411.94896,2460999.099,0.344,-0.901291667,0.344,
1.76E+12,0.345,1763592420,20411.94931,2460999.099,0.345,-0.900944444,0.345,
1.76E+12,0.345,1763592450,20411.94965,2460999.099,0.345,-0.900597222,0.345,
1.76E+12,0.345,1763592480,20411.95,2460999.1,0.345,-0.90025,0.345,
1.76E+12,0.345,1763592510,20411.95035,2460999.1,0.345,-0.899902778,0.345,
1.76E+12,0.346,1763592540,20411.95069,2460999.1,0.346,-0.899555556,0.346,
1.76E+12,0.345,1763592570,20411.95104,2460999.101,0.345,-0.899208333,0.345,
1.76E+12,0.344,1763592600,20411.95139,2460999.101,0.344,-0.898861111,0.344,
1.76E+12,0.345,1763592630,20411.95174,2460999.101,0.345,-0.898513889,0.345,
1.76E+12,0.345,1763592660,20411.95208,2460999.102,0.345,-0.898166667,0.345,
1.76E+12,0.345,1763592690,20411.95243,2460999.102,0.345,-0.897819445,0.345,
1.76E+12,0.346,1763592720,20411.95278,2460999.103,0.346,-0.897472222,0.346,
1.76E+12,0.344,1763592750,20411.95313,2460999.103,0.344,-0.897125,0.344,
1.76E+12,0.346,1763592780,20411.95347,2460999.103,0.346,-0.896777778,0.346,
1.76E+12,0.346,1763592810,20411.95382,2460999.104,0.346,-0.896430556,0.346,
1.76E+12,0.346,1763592840,20411.95417,2460999.104,0.346,-0.896083334,0.346,
1.76E+12,0.346,1763592870,20411.95451,2460999.104,0.346,-0.895736111,0.346,
1.76E+12,0.347,1763592900,20411.95486,2460999.105,0.347,-0.895388889,0.347,
1.76E+12,0.345,1763592930,20411.95521,2460999.105,0.345,-0.895041667,0.345,
1.76E+12,0.346,1763592960,20411.95556,2460999.105,0.346,-0.894694445,0.346,
1.76E+12,0.346,1763592990,20411.9559,2460999.106,0.346,-0.894347223,0.346,
1.76E+12,0.345,1763593020,20411.95625,2460999.106,0.345,-0.894,0.345,
1.76E+12,0.346,1763593050,20411.9566,2460999.106,0.346,-0.893652778,0.346,
1.76E+12,0.345,1763593080,20411.95694,2460999.107,0.345,-0.893305556,0.345,
1.76E+12,0.345,1763593110,20411.95729,2460999.107,0.345,-0.892958333,0.345,
1.76E+12,0.346,1763593140,20411.95764,2460999.107,0.346,-0.892611111,0.346,
1.76E+12,0.345,1763593170,20411.95799,2460999.108,0.345,-0.892263889,0.345,
1.76E+12,0.346,1763593200,20411.95833,2460999.108,0.346,-0.891916667,0.346,
1.76E+12,0.344,1763593230,20411.95868,2460999.108,0.344,-0.891569444,0.344,
1.76E+12,0.344,1763593260,20411.95903,2460999.109,0.344,-0.891222222,0.344,
1.76E+12,0.345,1763593290,20411.95938,2460999.109,0.345,-0.890875,0.345,
1.76E+12,0.345,1763593320,20411.95972,2460999.109,0.345,-0.890527778,0.345,
1.76E+12,0.347,1763593350,20411.96007,2460999.11,0.347,-0.890180556,0.347,
1.76E+12,0.344,1763593380,20411.96042,2460999.11,0.344,-0.889833333,0.344,
1.76E+12,0.344,1763593410,20411.96076,2460999.111,0.344,-0.889486111,0.344,
1.76E+12,0.345,1763593440,20411.96111,2460999.111,0.345,-0.889138889,0.345,
1.76E+12,0.346,1763593470,20411.96146,2460999.111,0.346,-0.888791667,0.346,
1.76E+12,0.344,1763593500,20411.96181,2460999.112,0.344,-0.888444445,0.344,
1.76E+12,0.345,1763593530,20411.96215,2460999.112,0.345,-0.888097222,0.345,
1.76E+12,0.346,1763593560,20411.9625,2460999.112,0.346,-0.88775,0.346,
1.76E+12,0.346,1763593590,20411.96285,2460999.113,0.346,-0.887402778,0.346,
1.76E+12,0.345,1763593620,20411.96319,2460999.113,0.345,-0.887055556,0.345,
1.76E+12,0.344,1763593650,20411.96354,2460999.113,0.344,-0.886708334,0.344,
1.76E+12,0.345,1763593680,20411.96389,2460999.114,0.345,-0.886361111,0.345,
1.76E+12,0.346,1763593710,20411.96424,2460999.114,0.346,-0.886013889,0.346,
1.76E+12,0.346,1763593740,20411.96458,2460999.114,0.346,-0.885666667,0.346,
1.76E+12,0.345,1763593770,20411.96493,2460999.115,0.345,-0.885319444,0.345,
1.76E+12,0.346,1763593800,20411.96528,2460999.115,0.346,-0.884972222,0.346,
1.76E+12,0.345,1763593830,20411.96563,2460999.115,0.345,-0.884625,0.345,
1.76E+12,0.345,1763593860,20411.96597,2460999.116,0.345,-0.884277778,0.345,
1.76E+12,0.345,1763593890,20411.96632,2460999.116,0.345,-0.883930556,0.345,
1.76E+12,0.346,1763593920,20411.96667,2460999.116,0.346,-0.883583333,0.346,
1.76E+12,0.344,1763593950,20411.96701,2460999.117,0.344,-0.883236111,0.344,
1.76E+12,0.346,1763593980,20411.96736,2460999.117,0.346,-0.882888889,0.346,
1.76E+12,0.346,1763594010,20411.96771,2460999.117,0.346,-0.882541667,0.346,
1.76E+12,0.345,1763594040,20411.96806,2460999.118,0.345,-0.882194445,0.345,
1.76E+12,0.346,1763594070,20411.9684,2460999.118,0.346,-0.881847222,0.346,
1.76E+12,0.347,1763594100,20411.96875,2460999.119,0.347,-0.8815,0.347,
1.76E+12,0.345,1763594130,20411.9691,2460999.119,0.345,-0.881152778,0.345,
1.76E+12,0.345,1763594160,20411.96944,2460999.119,0.345,-0.880805556,0.345,
1.76E+12,0.345,1763594190,20411.96979,2460999.12,0.345,-0.880458334,0.345,
1.76E+12,0.344,1763594220,20411.97014,2460999.12,0.344,-0.880111111,0.344,
1.76E+12,0.345,1763594250,20411.97049,2460999.12,0.345,-0.879763889,0.345,
1.76E+12,0.346,1763594280,20411.97083,2460999.121,0.346,-0.879416667,0.346,
1.76E+12,0.345,1763594310,20411.97118,2460999.121,0.345,-0.879069445,0.345,
1.76E+12,0.346,1763594340,20411.97153,2460999.121,0.346,-0.878722223,0.346,
1.76E+12,0.347,1763594370,20411.97188,2460999.122,0.347,-0.878375,0.347,
1.76E+12,0.344,1763594400,20411.97222,2460999.122,0.344,-0.878027778,0.344,
1.76E+12,0.346,1763594430,20411.97257,2460999.122,0.346,-0.877680556,0.346,
1.76E+12,0.346,1763594460,20411.97292,2460999.123,0.346,-0.877333333,0.346,
1.76E+12,0.346,1763594490,20411.97326,2460999.123,0.346,-0.876986111,0.346,
1.76E+12,0.345,1763594520,20411.97361,2460999.123,0.345,-0.876638889,0.345,
1.76E+12,0.345,1763594550,20411.97396,2460999.124,0.345,-0.876291667,0.345,
1.76E+12,0.346,1763594580,20411.97431,2460999.124,0.346,-0.875944444,0.346,
1.76E+12,0.346,1763594610,20411.97465,2460999.124,0.346,-0.875597222,0.346,
1.76E+12,0.345,1763594640,20411.975,2460999.125,0.345,-0.87525,0.345,
1.76E+12,0.346,1763594670,20411.97535,2460999.125,0.346,-0.874902778,0.346,
1.76E+12,0.345,1763594700,20411.97569,2460999.125,0.345,-0.874555556,0.345,
1.76E+12,0.346,1763594730,20411.97604,2460999.126,0.346,-0.874208333,0.346,
1.76E+12,0.347,1763594760,20411.97639,2460999.126,0.347,-0.873861111,0.347,
1.76E+12,0.344,1763594790,20411.97674,2460999.126,0.344,-0.873513889,0.344,
1.76E+12,0.346,1763594820,20411.97708,2460999.127,0.346,-0.873166667,0.346,
1.76E+12,0.345,1763594850,20411.97743,2460999.127,0.345,-0.872819445,0.345,
1.76E+12,0.345,1763594880,20411.97778,2460999.128,0.345,-0.872472222,0.345,
1.76E+12,0.346,1763594910,20411.97813,2460999.128,0.346,-0.872125,0.346,
1.76E+12,0.345,1763594940,20411.97847,2460999.128,0.345,-0.871777778,0.345,
1.76E+12,0.345,1763594970,20411.97882,2460999.129,0.345,-0.871430556,0.345,
1.76E+12,0.345,1763595000,20411.97917,2460999.129,0.345,-0.871083334,0.345,
1.76E+12,0.345,1763595030,20411.97951,2460999.129,0.345,-0.870736111,0.345,
1.76E+12,0.346,1763595060,20411.97986,2460999.13,0.346,-0.870388889,0.346,
1.76E+12,0.347,1763595090,20411.98021,2460999.13,0.347,-0.870041667,0.347,
1.76E+12,0.345,1763595120,20411.98056,2460999.13,0.345,-0.869694444,0.345,
1.76E+12,0.345,1763595150,20411.9809,2460999.131,0.345,-0.869347222,0.345,
1.76E+12,0.346,1763595180,20411.98125,2460999.131,0.346,-0.869,0.346,
1.76E+12,0.346,1763595210,20411.9816,2460999.131,0.346,-0.868652778,0.346,
1.76E+12,0.346,1763595240,20411.98194,2460999.132,0.346,-0.868305556,0.346,
1.76E+12,,1763595270,20411.98229,2460999.132,,-0.867958333,,
1.76E+12,0.346,1763595300,20411.98264,2460999.132,0.346,-0.867611111,0.346,
1.76E+12,0.346,1763595330,20411.98299,2460999.133,0.346,-0.867263889,0.346,
1.76E+12,0.345,1763595360,20411.98333,2460999.133,0.345,-0.866916667,0.345,
1.76E+12,0.345,1763595390,20411.98368,2460999.133,0.345,-0.866569445,0.345,
1.76E+12,0.346,1763595420,20411.98403,2460999.134,0.346,-0.866222222,0.346,
1.76E+12,0.346,1763595450,20411.98438,2460999.134,0.346,-0.865875,0.346,
1.76E+12,0.345,1763595480,20411.98472,2460999.134,0.345,-0.865527778,0.345,
1.76E+12,0.345,1763595510,20411.98507,2460999.135,0.345,-0.865180556,0.345,
1.76E+12,0.345,1763595540,20411.98542,2460999.135,0.345,-0.864833334,0.345,
1.76E+12,0.345,1763595570,20411.98576,2460999.136,0.345,-0.864486111,0.345,
1.76E+12,0.345,1763595600,20411.98611,2460999.136,0.345,-0.864138889,0.345,
1.76E+12,0.344,1763595630,20411.98646,2460999.136,0.344,-0.863791667,0.344,
1.76E+12,0.346,1763595660,20411.98681,2460999.137,0.346,-0.863444445,0.346,
1.76E+12,0.347,1763595690,20411.98715,2460999.137,0.347,-0.863097223,0.347,
1.76E+12,0.345,1763595720,20411.9875,2460999.137,0.345,-0.86275,0.345,
1.76E+12,0.344,1763595750,20411.98785,2460999.138,0.344,-0.862402778,0.344,
1.76E+12,0.346,1763595780,20411.98819,2460999.138,0.346,-0.862055556,0.346,
1.76E+12,0.346,1763595810,20411.98854,2460999.138,0.346,-0.861708333,0.346,
1.76E+12,0.346,1763595840,20411.98889,2460999.139,0.346,-0.861361111,0.346,
1.76E+12,0.345,1763595870,20411.98924,2460999.139,0.345,-0.861013889,0.345,
1.76E+12,0.346,1763595900,20411.98958,2460999.139,0.346,-0.860666667,0.346,
1.76E+12,0.346,1763595930,20411.98993,2460999.14,0.346,-0.860319444,0.346,
1.76E+12,0.345,1763595960,20411.99028,2460999.14,0.345,-0.859972222,0.345,
1.76E+12,0.346,1763595990,20411.99063,2460999.14,0.346,-0.859625,0.346,
1.76E+12,0.345,1763596020,20411.99097,2460999.141,0.345,-0.859277778,0.345,
1.76E+12,0.345,1763596050,20411.99132,2460999.141,0.345,-0.858930556,0.345,
1.76E+12,0.345,1763596080,20411.99167,2460999.141,0.345,-0.858583333,0.345,
1.76E+12,0.346,1763596110,20411.99201,2460999.142,0.346,-0.858236111,0.346,
1.76E+12,0.347,1763596140,20411.99236,2460999.142,0.347,-0.857888889,0.347,
1.76E+12,0.345,1763596170,20411.99271,2460999.142,0.345,-0.857541667,0.345,
1.76E+12,0.345,1763596200,20411.99306,2460999.143,0.345,-0.857194445,0.345,
1.76E+12,0.346,1763596230,20411.9934,2460999.143,0.346,-0.856847222,0.346,
1.76E+12,0.346,1763596260,20411.99375,2460999.144,0.346,-0.8565,0.346,
1.76E+12,0.345,1763596290,20411.9941,2460999.144,0.345,-0.856152778,0.345,
1.76E+12,0.344,1763596320,20411.99444,2460999.144,0.344,-0.855805556,0.344,
1.76E+12,0.345,1763596350,20411.99479,2460999.145,0.345,-0.855458334,0.345,
1.76E+12,0.346,1763596380,20411.99514,2460999.145,0.346,-0.855111111,0.346,
1.76E+12,0.345,1763596410,20411.99549,2460999.145,0.345,-0.854763889,0.345,
1.76E+12,0.346,1763596440,20411.99583,2460999.146,0.346,-0.854416667,0.346,
1.76E+12,0.345,1763596470,20411.99618,2460999.146,0.345,-0.854069444,0.345,
1.76E+12,0.347,1763596500,20411.99653,2460999.146,0.347,-0.853722222,0.347,
1.76E+12,0.345,1763596530,20411.99688,2460999.147,0.345,-0.853375,0.345,
1.76E+12,0.346,1763596560,20411.99722,2460999.147,0.346,-0.853027778,0.346,
1.76E+12,0.345,1763596590,20411.99757,2460999.147,0.345,-0.852680556,0.345,
1.76E+12,0.345,1763596620,20411.99792,2460999.148,0.345,-0.852333333,0.345,
1.76E+12,0.344,1763596650,20411.99826,2460999.148,0.344,-0.851986111,0.344,
1.76E+12,0.346,1763596680,20411.99861,2460999.148,0.346,-0.851638889,0.346,
1.76E+12,0.345,1763596710,20411.99896,2460999.149,0.345,-0.851291667,0.345,
1.76E+12,0.345,1763596740,20411.99931,2460999.149,0.345,-0.850944445,0.345,
1.76E+12,0.345,1763596770,20411.99965,2460999.149,0.345,-0.850597222,0.345,
1.76E+12,0.346,1763596800,20412,2460999.15,0.346,-0.85025,0.346,
1.76E+12,0.346,1763596830,20412.00035,2460999.15,0.346,-0.849902778,0.346,
1.76E+12,0.344,1763596860,20412.00069,2460999.15,0.344,-0.849555556,0.344,
1.76E+12,0.344,1763596890,20412.00104,2460999.151,0.344,-0.849208334,0.344,
1.76E+12,0.346,1763596920,20412.00139,2460999.151,0.346,-0.848861111,0.346,
1.76E+12,0.346,1763596950,20412.00174,2460999.151,0.346,-0.848513889,0.346,
1.76E+12,0.345,1763596980,20412.00208,2460999.152,0.345,-0.848166667,0.345,
1.76E+12,0.346,1763597010,20412.00243,2460999.152,0.346,-0.847819445,0.346,
1.76E+12,0.345,1763597040,20412.00278,2460999.153,0.345,-0.847472223,0.345,
1.76E+12,0.345,1763597070,20412.00313,2460999.153,0.345,-0.847125,0.345,
1.76E+12,0.345,1763597100,20412.00347,2460999.153,0.345,-0.846777778,0.345,
1.76E+12,0.345,1763597130,20412.00382,2460999.154,0.345,-0.846430556,0.345,
1.76E+12,0.347,1763597160,20412.00417,2460999.154,0.347,-0.846083333,0.347,
1.76E+12,0.345,1763597190,20412.00451,2460999.154,0.345,-0.845736111,0.345,
1.76E+12,0.346,1763597220,20412.00486,2460999.155,0.346,-0.845388889,0.346,
1.76E+12,0.347,1763597250,20412.00521,2460999.155,0.347,-0.845041667,0.347,
1.76E+12,0.346,1763597280,20412.00556,2460999.155,0.346,-0.844694444,0.346,
1.76E+12,0.346,1763597310,20412.0059,2460999.156,0.346,-0.844347222,0.346,
1.76E+12,0.345,1763597340,20412.00625,2460999.156,0.345,-0.844,0.345,
1.76E+12,0.345,1763597370,20412.0066,2460999.156,0.345,-0.843652778,0.345,
1.76E+12,0.345,1763597400,20412.00694,2460999.157,0.345,-0.843305556,0.345,
1.76E+12,0.345,1763597430,20412.00729,2460999.157,0.345,-0.842958333,0.345,
1.76E+12,0.346,1763597460,20412.00764,2460999.157,0.346,-0.842611111,0.346,
1.76E+12,0.346,1763597490,20412.00799,2460999.158,0.346,-0.842263889,0.346,
1.76E+12,0.348,1763597520,20412.00833,2460999.158,0.348,-0.841916667,0.348,
1.76E+12,0.345,1763597550,20412.00868,2460999.158,0.345,-0.841569445,0.345,
1.76E+12,0.346,1763597580,20412.00903,2460999.159,0.346,-0.841222222,0.346,
1.76E+12,0.344,1763597610,20412.00938,2460999.159,0.344,-0.840875,0.344,
1.76E+12,0.345,1763597640,20412.00972,2460999.159,0.345,-0.840527778,0.345,
1.76E+12,0.344,1763597670,20412.01007,2460999.16,0.344,-0.840180556,0.344,
1.76E+12,0.347,1763597700,20412.01042,2460999.16,0.347,-0.839833334,0.347,
1.76E+12,0.345,1763597730,20412.01076,2460999.161,0.345,-0.839486111,0.345,
1.76E+12,0.345,1763597760,20412.01111,2460999.161,0.345,-0.839138889,0.345,
1.76E+12,0.345,1763597790,20412.01146,2460999.161,0.345,-0.838791667,0.345,
1.76E+12,0.346,1763597820,20412.01181,2460999.162,0.346,-0.838444444,0.346,
1.76E+12,0.345,1763597850,20412.01215,2460999.162,0.345,-0.838097222,0.345,
1.76E+12,0.345,1763597880,20412.0125,2460999.162,0.345,-0.83775,0.345,
1.76E+12,0.344,1763597910,20412.01285,2460999.163,0.344,-0.837402778,0.344,
1.76E+12,0.345,1763597940,20412.01319,2460999.163,0.345,-0.837055556,0.345,
1.76E+12,0.346,1763597970,20412.01354,2460999.163,0.346,-0.836708333,0.346,
1.76E+12,0.346,1763598000,20412.01389,2460999.164,0.346,-0.836361111,0.346,
1.76E+12,0.345,1763598030,20412.01424,2460999.164,0.345,-0.836013889,0.345,
1.76E+12,0.345,1763598060,20412.01458,2460999.164,0.345,-0.835666667,0.345,
1.76E+12,0.346,1763598090,20412.01493,2460999.165,0.346,-0.835319445,0.346,
1.76E+12,0.345,1763598120,20412.01528,2460999.165,0.345,-0.834972222,0.345,
1.76E+12,0.345,1763598150,20412.01563,2460999.165,0.345,-0.834625,0.345,
1.76E+12,0.345,1763598180,20412.01597,2460999.166,0.345,-0.834277778,0.345,
1.76E+12,0.345,1763598210,20412.01632,2460999.166,0.345,-0.833930556,0.345,
1.76E+12,0.347,1763598240,20412.01667,2460999.166,0.347,-0.833583334,0.347,
1.76E+12,0.344,1763598270,20412.01701,2460999.167,0.344,-0.833236111,0.344,
1.76E+12,0.344,1763598300,20412.01736,2460999.167,0.344,-0.832888889,0.344,
1.76E+12,0.345,1763598330,20412.01771,2460999.167,0.345,-0.832541667,0.345,
1.76E+12,0.345,1763598360,20412.01806,2460999.168,0.345,-0.832194445,0.345,
1.76E+12,0.345,1763598390,20412.0184,2460999.168,0.345,-0.831847223,0.345,
1.76E+12,0.345,1763598420,20412.01875,2460999.169,0.345,-0.8315,0.345,
1.76E+12,0.345,1763598450,20412.0191,2460999.169,0.345,-0.831152778,0.345,
1.76E+12,0.346,1763598480,20412.01944,2460999.169,0.346,-0.830805556,0.346,
1.76E+12,0.345,1763598510,20412.01979,2460999.17,0.345,-0.830458333,0.345,
1.76E+12,0.345,1763598540,20412.02014,2460999.17,0.345,-0.830111111,0.345,
1.76E+12,0.346,1763598570,20412.02049,2460999.17,0.346,-0.829763889,0.346,
1.76E+12,0.344,1763598600,20412.02083,2460999.171,0.344,-0.829416667,0.344,
1.76E+12,0.345,1763598630,20412.02118,2460999.171,0.345,-0.829069444,0.345,
1.76E+12,0.345,1763598660,20412.02153,2460999.171,0.345,-0.828722222,0.345,
1.76E+12,0.346,1763598690,20412.02188,2460999.172,0.346,-0.828375,0.346,
1.76E+12,0.346,1763598720,20412.02222,2460999.172,0.346,-0.828027778,0.346,
1.76E+12,0.345,1763598750,20412.02257,2460999.172,0.345,-0.827680556,0.345,
1.76E+12,0.345,1763598780,20412.02292,2460999.173,0.345,-0.827333333,0.345,
1.76E+12,0.345,1763598810,20412.02326,2460999.173,0.345,-0.826986111,0.345,
1.76E+12,0.346,1763598840,20412.02361,2460999.173,0.346,-0.826638889,0.346,
1.76E+12,0.345,1763598870,20412.02396,2460999.174,0.345,-0.826291667,0.345,
1.76E+12,0.344,1763598900,20412.02431,2460999.174,0.344,-0.825944445,0.344,
1.76E+12,0.346,1763598930,20412.02465,2460999.174,0.346,-0.825597222,0.346,
1.76E+12,0.346,1763598960,20412.025,2460999.175,0.346,-0.82525,0.346,
1.76E+12,0.346,1763598990,20412.02535,2460999.175,0.346,-0.824902778,0.346,
1.76E+12,0.346,1763599020,20412.02569,2460999.175,0.346,-0.824555556,0.346,
1.76E+12,0.345,1763599050,20412.02604,2460999.176,0.345,-0.824208334,0.345,
1.76E+12,0.346,1763599080,20412.02639,2460999.176,0.346,-0.823861111,0.346,
1.76E+12,0.346,1763599110,20412.02674,2460999.176,0.346,-0.823513889,0.346,
1.76E+12,0.346,1763599140,20412.02708,2460999.177,0.346,-0.823166667,0.346,
1.76E+12,0.346,1763599170,20412.02743,2460999.177,0.346,-0.822819444,0.346,
1.76E+12,0.345,1763599200,20412.02778,2460999.178,0.345,-0.822472222,0.345,
1.76E+12,0.346,1763599230,20412.02813,2460999.178,0.346,-0.822125,0.346,
1.76E+12,0.345,1763599260,20412.02847,2460999.178,0.345,-0.821777778,0.345,
1.76E+12,0.346,1763599290,20412.02882,2460999.179,0.346,-0.821430556,0.346,
1.76E+12,0.345,1763599320,20412.02917,2460999.179,0.345,-0.821083333,0.345,
1.76E+12,0.346,1763599350,20412.02951,2460999.179,0.346,-0.820736111,0.346,
1.76E+12,0.347,1763599380,20412.02986,2460999.18,0.347,-0.820388889,0.347,
1.76E+12,0.346,1763599410,20412.03021,2460999.18,0.346,-0.820041667,0.346,
1.76E+12,0.345,1763599440,20412.03056,2460999.18,0.345,-0.819694445,0.345,
1.76E+12,0.345,1763599470,20412.0309,2460999.181,0.345,-0.819347222,0.345,
1.76E+12,0.345,1763599500,20412.03125,2460999.181,0.345,-0.819,0.345,
1.76E+12,0.345,1763599530,20412.0316,2460999.181,0.345,-0.818652778,0.345,
1.76E+12,0.346,1763599560,20412.03194,2460999.182,0.346,-0.818305556,0.346,
1.76E+12,0.346,1763599590,20412.03229,2460999.182,0.346,-0.817958334,0.346,
