time,mks_temperature,ETALONHOUSING,FOLDMOUNT,PRISMMOUNT,GRATINGMOUNT,JPLFLEXSTRAP,COLDHEAD,GRATINGBASE,CUBARSTRAPEND,AMBIENT,VACSHELLBOTTOM,INNERSHIELD,VACSHELLBOX,DETECTOR,MOLYLEFT,TMA3BASEPLATE,MIDDLEBASEPLATE,VACSHELLTOP,VACSHELLFEEDLEFT
2025-11-11T04:56:00.00Z,301.000,300.003,76.469,76.535,76.476,69.762,56.304,76.533,72.999,291.631,290.008,76.187,290.003,76.900,77.228,75.562,76.222,289.700,291.060
2025-11-11T04:58:00.00Z,301.000,300.003,76.469,76.534,76.476,69.762,56.312,76.534,73.000,291.672,290.006,76.188,290.003,76.900,77.228,75.562,76.220,289.700,291.060
2025-11-11T05:00:00.00Z,301.000,300.003,76.469,76.535,76.476,69.764,56.314,76.534,73.001,291.665,290.007,76.187,290.004,76.899,77.229,75.560,76.219,289.700,291.060
2025-11-11T05:02:00.00Z,301.000,300.003,76.469,76.533,76.475,69.765,56.316,76.534,72.999,291.688,290.008,76.186,290.003,76.899,77.229,75.561,76.220,289.700,291.060
2025-11-11T05:04:00.00Z,301.000,300.002,76.468,76.534,76.474,69.766,56.312,76.534,73.000,291.690,290.008,76.188,290.003,76.901,77.228,75.562,76.221,289.700,291.060
2025-11-11T05:06:00.00Z,301.000,300.003,76.470,76.535,76.474,69.763,56.310,76.532,73.000,291.677,290.007,76.186,290.002,76.900,77.229,75.563,76.219,289.700,291.060
2025-11-11T05:08:00.00Z,301.000,300.003,76.470,76.535,76.476,69.764,56.311,76.534,73.000,291.700,290.009,76.186,290.002,76.899,77.228,75.562,76.220,289.700,291.060
2025-11-11T05:10:00.00Z,301.000,300.003,76.468,76.534,76.475,69.765,56.309,76.534,73.000,291.713,290.008,76.186,290.003,76.900,77.229,75.562,76.221,289.700,291.060
2025-11-11T05:12:00.00Z,301.000,300.002,76.468,76.536,76.473,69.764,56.316,76.535,73.001,291.708,290.007,76.186,290.003,76.899,77.227,75.564,76.220,289.700,291.060
2025-11-11T05:14:00.00Z,301.000,300.004,76.469,76.536,76.476,69.764,56.308,76.534,72.999,291.704,290.007,76.186,290.003,76.901,77.229,75.562,76.220,289.700,291.060
2025-11-11T05:16:00.00Z,301.000,300.002,76.471,76.535,76.475,69.764,56.314,76.535,73.000,291.688,290.008,76.186,290.003,76.900,77.231,75.562,76.220,289.700,291.060
2025-11-11T05:18:00.00Z,301.000,300.002,76.470,76.536,76.473,69.763,56.309,76.535,72.999,291.672,290.008,76.187,290.002,76.901,77.228,75.564,76.220,289.700,291.060
2025-11-11T05:20:00.00Z,301.000,300.003,76.467,76.536,76.474,69.762,56.306,76.533,72.998,291.716,290.007,76.186,290.002,76.900,77.228,75.562,76.220,289.700,291.060
2025-11-11T05:22:00.00Z,301.000,300.001,76.470,76.535,76.476,69.762,56.312,76.532,72.998,291.702,290.008,76.188,290.003,76.900,77.229,75.562,76.220,289.700,291.060
2025-11-11T05:24:00.00Z,301.000,300.002,76.470,76.535,76.477,69.763,56.313,76.535,72.999,291.704,290.006,76.187,290.003,76.899,77.229,75.562,76.220,289.700,291.060
2025-11-11T05:26:00.00Z,301.000,300.002,76.471,76.535,76.475,69.765,56.305,76.534,73.001,291.698,290.008,76.187,290.003,76.901,77.227,75.562,76.221,289.710,291.060
2025-11-11T05:28:00.00Z,301.000,300.003,76.469,76.534,76.474,69.760,56.300,76.535,72.999,291.691,290.008,76.186,290.008,76.901,77.229,75.562,76.219,289.700,291.060
2025-11-11T05:30:00.00Z,301.000,300.002,76.470,76.535,76.475,69.760,56.311,76.534,72.999,291.706,290.008,76.186,290.002,76.901,77.229,75.563,76.220,289.700,291.060
2025-11-11T05:32:00.00Z,301.000,300.002,76.467,76.534,76.475,69.763,56.312,76.534,73.003,291.704,290.008,76.186,290.001,76.900,77.229,75.562,76.220,289.700,291.060
2025-11-11T05:34:00.00Z,301.000,300.003,76.469,76.534,76.475,69.763,56.311,76.534,73.000,291.681,290.008,76.186,290.002,76.900,77.228,75.562,76.220,289.700,291.060
2025-11-11T05:36:00.00Z,301.000,300.003,76.468,76.533,76.475,69.763,56.308,76.535,73.001,291.637,290.007,76.186,290.001,76.900,77.228,75.562,76.222,289.710,291.060
2025-11-11T05:38:00.00Z,301.000,300.003,76.470,76.535,76.475,69.760,56.306,76.534,72.999,291.649,290.007,76.186,290.002,76.900,77.229,75.561,76.220,289.700,291.060
2025-11-11T05:40:00.00Z,301.000,300.002,76.468,76.534,76.475,69.763,56.313,76.533,72.999,291.617,290.008,76.186,290.001,76.899,77.225,75.560,76.219,289.700,291.060
2025-11-11T05:42:00.00Z,301.000,300.003,76.470,76.535,76.475,69.765,56.314,76.532,73.001,291.610,290.006,76.189,290.001,76.900,77.227,75.561,76.220,289.700,291.060
2025-11-11T05:44:00.00Z,301.000,300.001,76.471,76.534,76.477,69.763,56.310,76.534,73.002,291.593,290.007,76.189,290.001,76.900,77.229,75.562,76.220,289.700,291.060
2025-11-11T05:46:00.00Z,301.000,300.002,76.469,76.533,76.473,69.762,56.311,76.534,73.001,291.588,290.007,76.187,290.001,76.899,77.227,75.561,76.221,289.700,291.060
2025-11-11T05:48:00.00Z,301.000,300.002,76.469,76.534,76.473,69.765,56.314,76.533,72.999,291.578,290.006,76.186,290.001,76.901,77.228,75.562,76.220,289.700,291.060
2025-11-11T05:50:00.00Z,301.000,300.001,76.469,76.535,76.475,69.761,56.308,76.535,72.999,291.547,290.006,76.186,290.002,76.899,77.228,75.564,76.218,289.700,291.060
2025-11-11T05:52:00.00Z,301.000,300.002,76.470,76.534,76.475,69.762,56.306,76.535,73.001,291.566,290.005,76.186,290.000,76.899,77.227,75.560,76.220,289.700,291.060
2025-11-11T05:54:00.00Z,301.000,300.001,76.469,76.534,76.475,69.763,56.311,76.533,73.001,291.564,290.006,76.186,289.999,76.899,77.226,75.562,76.220,289.700,291.060
2025-11-11T05:56:00.00Z,301.000,300.001,76.467,76.536,76.475,69.760,56.303,76.533,72.999,291.590,290.005,76.186,290.000,76.900,77.231,75.562,76.221,289.700,291.060
2025-11-11T05:58:00.00Z,301.000,300.000,76.468,76.535,76.474,69.765,56.317,76.534,73.000,291.563,290.006,76.186,290.000,76.899,77.229,75.561,76.220,289.700,291.060
2025-11-11T06:00:00.00Z,301.000,300.001,76.470,76.534,76.474,69.764,56.313,76.533,73.001,291.552,290.005,76.188,290.001,76.899,77.228,75.564,76.221,289.700,291.060
2025-11-11T06:02:00.00Z,301.000,299.999,76.469,76.534,76.475,69.763,56.310,76.534,73.000,291.546,290.005,76.187,289.999,76.898,77.227,75.561,76.219,289.700,291.050
2025-11-11T06:04:00.00Z,301.000,300.000,76.469,76.535,76.473,69.762,56.307,76.534,72.999,291.597,290.004,76.187,289.999,76.900,77.228,75.563,76.219,289.700,291.060
2025-11-11T06:06:00.00Z,301.000,299.999,76.468,76.534,76.474,69.763,56.310,76.534,72.998,291.621,290.004,76.186,290.000,76.901,77.227,75.559,76.220,289.700,291.060
2025-11-11T06:08:00.00Z,301.000,299.999,76.469,76.535,76.474,69.762,56.307,76.535,73.000,291.648,290.004,76.188,289.999,76.901,77.229,75.561,76.220,289.700,291.060
2025-11-11T06:10:00.00Z,301.000,299.999,76.468,76.535,76.475,69.760,56.306,76.533,72.999,291.684,290.004,76.188,289.999,76.900,77.229,75.559,76.219,289.700,291.060
2025-11-11T06:12:00.00Z,301.000,299.999,76.469,76.534,76.475,69.764,56.312,76.534,72.999,291.672,290.002,76.187,289.999,76.901,77.229,75.562,76.219,289.700,291.060
2025-11-11T06:14:00.00Z,301.000,300.000,76.469,76.535,76.475,69.763,56.306,76.532,72.999,291.683,290.003,76.186,289.999,76.900,77.229,75.562,76.219,289.700,291.060
2025-11-11T06:16:00.00Z,301.000,299.999,76.469,76.534,76.476,69.760,56.310,76.535,73.000,291.667,290.002,76.187,289.998,76.900,77.228,75.559,76.220,289.700,291.060
2025-11-11T06:18:00.00Z,301.000,299.999,76.468,76.533,76.474,69.764,56.315,76.536,73.000,291.667,290.003,76.185,289.999,76.901,77.229,75.561,76.221,289.700,291.060
2025-11-11T06:20:00.00Z,301.000,300.000,76.468,76.536,76.476,69.763,56.304,76.535,73.000,291.648,290.002,76.186,289.999,76.900,77.229,75.561,76.221,289.700,291.060
2025-11-11T06:22:00.00Z,301.000,300.000,76.469,76.532,76.474,69.763,56.308,76.534,72.999,291.650,290.002,76.187,290.001,76.900,77.228,75.563,76.220,289.700,291.060
2025-11-11T06:24:00.00Z,301.000,300.000,76.468,76.537,76.472,69.760,56.300,76.533,73.000,291.662,290.002,76.189,290.000,76.901,77.229,75.562,76.220,289.700,291.060
2025-11-11T06:26:00.00Z,301.000,299.999,76.469,76.535,76.475,69.762,56.309,76.534,73.001,291.658,290.003,76.189,289.999,76.899,77.229,75.564,76.220,289.700,291.060
2025-11-11T06:28:00.00Z,301.000,300.000,76.469,76.534,76.475,69.765,56.310,76.533,73.001,291.669,290.003,76.186,290.000,76.901,77.227,75.560,76.221,289.700,291.060
2025-11-11T06:30:00.00Z,301.000,300.002,76.470,76.535,76.476,69.764,56.306,76.533,72.999,291.661,290.003,76.186,290.002,76.899,77.227,75.563,76.221,289.700,291.060
2025-11-11T06:32:00.00Z,301.000,300.000,76.469,76.535,76.475,69.765,56.313,76.534,73.000,291.664,290.004,76.188,289.999,76.901,77.230,75.562,76.221,289.700,291.060
2025-11-11T06:34:00.00Z,301.000,300.001,76.469,76.535,76.474,69.763,56.313,76.534,73.001,291.674,290.003,76.187,290.001,76.899,77.228,75.561,76.219,289.700,291.060
2025-11-11T06:36:00.00Z,301.000,300.001,76.468,76.535,76.476,69.763,56.313,76.534,73.001,291.662,290.003,76.187,290.001,76.901,77.230,75.562,76.219,289.700,291.060
2025-11-11T06:38:00.00Z,301.000,300.001,76.469,76.534,76.474,69.767,56.314,76.535,73.001,291.689,290.004,76.186,290.001,76.898,77.229,75.562,76.220,289.700,291.060
2025-11-11T06:40:00.00Z,301.000,300.001,76.469,76.535,76.475,69.764,56.311,76.534,73.001,291.698,290.003,76.187,290.001,76.899,77.230,75.563,76.219,289.700,291.060
2025-11-11T06:42:00.00Z,301.000,300.002,76.469,76.534,76.476,69.763,56.313,76.534,73.001,291.687,290.004,76.186,290.001,76.899,77.228,75.560,76.223,289.700,291.060
2025-11-11T06:44:00.00Z,301.000,300.001,76.469,76.535,76.476,69.763,56.304,76.535,72.999,291.689,290.003,76.187,290.002,76.900,77.228,75.563,76.221,289.700,291.060
2025-11-11T06:46:00.00Z,301.000,300.001,76.469,76.535,76.476,69.763,56.315,76.533,72.999,291.697,290.003,76.187,290.002,76.901,77.228,75.562,76.220,289.700,291.060
2025-11-11T06:48:00.00Z,301.000,299.999,76.468,76.534,76.476,69.764,56.313,76.535,73.001,291.705,290.002,76.187,290.002,76.900,77.229,75.562,76.220,289.700,291.060
2025-11-11T06:50:00.00Z,301.000,300.002,76.469,76.534,76.475,69.762,56.308,76.533,72.999,291.717,290.004,76.185,290.002,76.900,77.230,75.561,76.219,289.700,291.060
2025-11-11T06:52:00.00Z,301.000,300.001,76.468,76.535,76.475,69.762,56.312,76.534,73.000,291.706,290.003,76.189,289.999,76.900,77.229,75.562,76.221,289.700,291.060
2025-11-11T06:54:00.00Z,301.000,300.002,76.470,76.534,76.476,69.763,56.313,76.535,73.001,291.681,290.003,76.184,290.002,76.901,77.231,75.561,76.221,289.700,291.060
2025-11-11T06:56:00.00Z,301.000,300.002,76.471,76.535,76.475,69.763,56.308,76.534,72.999,291.683,290.002,76.187,290.001,76.901,77.227,75.562,76.220,289.700,291.060
2025-11-11T06:58:00.00Z,301.000,300.001,76.470,76.533,76.475,69.763,56.318,76.534,73.000,291.702,290.003,76.186,290.000,76.900,77.229,75.563,76.219,289.700,291.060
2025-11-11T07:00:00.00Z,301.000,300.002,76.470,76.534,76.476,69.765,56.316,76.534,73.001,291.720,290.003,76.186,290.001,76.899,77.229,75.562,76.220,289.700,291.060
2025-11-11T07:02:00.00Z,302.000,300.000,76.471,76.534,76.475,69.765,56.312,76.533,72.999,291.732,290.003,76.187,290.002,76.899,77.227,75.562,76.219,289.700,291.060
2025-11-11T07:04:00.00Z,302.000,300.002,76.468,76.534,76.476,69.762,56.304,76.535,73.000,291.722,290.003,76.186,290.001,76.900,77.227,75.561,76.221,289.700,291.060
2025-11-11T07:06:00.00Z,302.000,300.002,76.468,76.534,76.474,69.763,56.311,76.535,73.000,291.740,290.004,76.186,290.001,76.900,77.228,75.562,76.219,289.700,291.060
2025-11-11T07:08:00.00Z,302.000,300.003,76.469,76.534,76.475,69.763,56.319,76.534,73.001,291.715,290.004,76.187,290.003,76.901,77.230,75.561,76.220,289.700,291.060
2025-11-11T07:10:00.00Z,302.000,300.003,76.469,76.534,76.475,69.765,56.308,76.535,73.001,291.691,290.004,76.186,290.001,76.901,77.230,75.558,76.219,289.700,291.060
2025-11-11T07:12:00.00Z,302.000,300.001,76.470,76.534,76.474,69.763,56.302,76.534,72.999,291.697,290.004,76.187,290.002,76.899,77.229,75.561,76.221,289.700,291.060
2025-11-11T07:14:00.00Z,302.000,300.002,76.469,76.534,76.474,69.760,56.303,76.535,73.000,291.707,290.003,76.186,290.002,76.900,77.229,75.562,76.219,289.700,291.060
2025-11-11T07:16:00.00Z,302.000,300.002,76.467,76.534,76.475,69.763,56.310,76.533,73.001,291.718,290.004,76.186,290.002,76.900,77.228,75.561,76.220,289.700,291.060
2025-11-11T07:18:00.00Z,302.000,300.003,76.469,76.535,76.477,69.763,56.310,76.535,73.000,291.706,290.005,76.186,290.002,76.901,77.230,75.561,76.220,289.700,291.060
2025-11-11T07:20:00.00Z,302.000,300.002,76.467,76.535,76.477,69.765,56.309,76.533,72.999,291.710,290.003,76.185,290.002,76.901,77.228,75.562,76.219,289.700,291.060
2025-11-11T07:22:00.00Z,302.000,300.003,76.469,76.535,76.474,69.767,56.318,76.534,73.001,291.683,290.005,76.188,290.002,76.901,77.227,75.562,76.221,289.700,291.060
2025-11-11T07:24:00.00Z,302.000,300.002,76.470,76.536,76.476,69.763,56.311,76.534,73.001,291.679,290.005,76.186,290.002,76.899,77.230,75.562,76.219,289.700,291.060
2025-11-11T07:26:00.00Z,302.000,300.003,76.469,76.535,76.477,69.763,56.310,76.534,73.000,291.672,290.004,76.187,290.002,76.900,77.229,75.562,76.219,289.700,291.060
2025-11-11T07:28:00.00Z,302.000,300.002,76.468,76.534,76.475,69.760,56.308,76.535,73.001,291.657,290.004,76.186,290.001,76.900,77.229,75.564,76.218,289.700,291.060
2025-11-11T07:30:00.00Z,302.000,300.002,76.468,76.536,76.477,69.765,56.314,76.535,73.000,291.649,290.004,76.186,290.002,76.899,77.229,75.562,76.219,289.700,291.060
2025-11-11T07:32:00.00Z,302.000,300.003,76.467,76.534,76.474,69.766,56.320,76.534,73.001,291.633,290.004,76.186,290.001,76.899,77.229,75.562,76.221,289.700,291.060
2025-11-11T07:34:00.00Z,302.000,300.001,76.470,76.535,76.473,69.769,56.314,76.535,73.002,291.612,290.005,76.187,290.000,76.900,77.231,75.562,76.220,289.700,291.060
2025-11-11T07:36:00.00Z,302.000,300.002,76.468,76.534,76.474,69.763,56.313,76.534,72.999,291.609,290.004,76.188,290.000,76.901,77.228,75.560,76.220,289.700,291.060
2025-11-11T07:38:00.00Z,301.000,300.002,76.469,76.536,76.475,69.765,56.314,76.534,72.999,291.595,290.004,76.186,290.001,76.899,77.230,75.561,76.220,289.700,291.060
2025-11-11T07:40:00.00Z,301.000,300.001,76.470,76.534,76.476,69.760,56.294,76.534,72.998,291.593,290.004,76.185,290.000,76.901,77.229,75.559,76.218,289.700,291.060
2025-11-11T07:42:00.00Z,301.000,300.002,76.469,76.534,76.476,69.759,56.306,76.535,72.997,291.578,290.003,76.184,290.001,76.899,77.227,75.561,76.220,289.700,291.060
2025-11-11T07:44:00.00Z,301.000,300.000,76.469,76.533,76.475,69.760,56.293,76.534,72.998,291.597,290.003,76.186,289.999,76.898,77.229,75.562,76.218,289.700,291.060
2025-11-11T07:46:00.00Z,301.000,300.001,76.468,76.534,76.475,69.760,56.313,76.534,73.001,291.611,290.003,76.188,289.999,76.901,77.229,75.561,76.219,289.700,291.060
2025-11-11T07:48:00.00Z,301.000,300.001,76.468,76.536,76.474,69.767,56.315,76.533,73.001,291.625,290.002,76.186,289.999,76.899,77.228,75.561,76.218,289.700,291.060
2025-11-11T07:50:00.00Z,301.000,300.000,76.467,76.535,76.474,69.767,56.315,76.534,73.004,291.649,290.002,76.187,289.999,76.901,77.229,75.562,76.219,289.700,291.060
2025-11-11T07:52:00.00Z,301.000,300.001,76.468,76.533,76.474,69.764,56.313,76.532,73.002,291.630,290.001,76.186,289.999,76.901,77.228,75.561,76.220,289.700,291.060
2025-11-11T07:54:00.00Z,301.000,300.000,76.469,76.534,76.474,69.762,56.305,76.535,72.999,291.621,290.002,76.186,289.998,76.900,77.230,75.561,76.220,289.700,291.060
2025-11-11T07:56:00.00Z,301.000,300.001,76.468,76.532,76.475,69.761,56.311,76.534,73.000,291.606,290.000,76.187,289.999,76.899,77.230,75.562,76.219,289.700,291.060
2025-11-11T07:58:00.00Z,301.000,300.001,76.466,76.535,76.475,69.766,56.318,76.535,72.999,291.629,290.001,76.187,289.999,76.901,77.230,75.563,76.220,289.700,291.060
2025-11-11T08:00:00.00Z,301.000,300.001,76.469,76.534,76.475,69.763,56.311,76.534,73.001,291.646,289.999,76.186,289.999,76.900,77.231,75.561,76.220,289.700,291.060
2025-11-11T08:02:00.00Z,301.000,299.999,76.470,76.536,76.474,69.762,56.303,76.534,72.999,291.630,290.001,76.186,289.998,76.900,77.229,75.564,76.220,289.700,291.060
2025-11-11T08:04:00.00Z,301.000,300.000,76.469,76.535,76.475,69.763,56.307,76.534,73.001,291.628,290.001,76.185,289.999,76.901,77.229,75.561,76.221,289.700,291.060
2025-11-11T08:06:00.00Z,301.000,299.999,76.470,76.534,76.476,69.763,56.312,76.534,73.001,291.621,290.001,76.187,289.999,76.900,77.229,75.561,76.219,289.700,291.060
2025-11-11T08:08:00.00Z,301.000,300.000,76.471,76.535,76.475,69.762,56.308,76.534,73.001,291.627,290.001,76.186,289.997,76.899,77.228,75.562,76.220,289.700,291.060
2025-11-11T08:10:00.00Z,301.000,299.999,76.470,76.535,76.477,69.763,56.313,76.533,73.001,291.657,290.000,76.187,289.998,76.901,77.230,75.562,76.219,289.700,291.060
2025-11-11T08:12:00.00Z,301.000,300.000,76.470,76.533,76.476,69.763,56.308,76.534,73.001,291.660,290.001,76.186,289.998,76.901,77.228,75.562,76.219,289.700,291.060
2025-11-11T08:14:00.00Z,301.000,300.000,76.470,76.532,76.474,69.763,56.313,76.535,73.001,291.661,290.001,76.187,289.999,76.901,77.229,75.564,76.219,289.700,291.060
2025-11-11T08:16:00.00Z,301.000,300.000,76.468,76.535,76.475,69.766,56.316,76.533,73.001,291.672,290.000,76.187,290.001,76.901,77.228,75.562,76.220,289.700,291.060
2025-11-11T08:18:00.00Z,301.000,300.000,76.470,76.535,76.476,69.763,56.311,76.534,73.001,291.667,290.001,76.187,289.999,76.900,77.228,75.561,76.220,289.700,291.060
2025-11-11T08:20:00.00Z,301.000,299.999,76.469,76.535,76.476,69.762,56.306,76.535,72.998,291.666,290.000,76.187,289.999,76.900,77.230,75.562,76.220,289.700,291.050
2025-11-11T08:22:00.00Z,301.000,300.000,76.469,76.535,76.474,69.762,56.309,76.533,73.000,291.679,290.000,76.189,289.999,76.901,77.229,75.560,76.219,289.700,291.060
2025-11-11T08:24:00.00Z,301.000,299.999,76.469,76.534,76.475,69.763,56.313,76.534,72.999,291.664,290.000,76.186,289.998,76.901,77.228,75.562,76.220,289.700,291.060
2025-11-11T08:26:00.00Z,301.000,300.000,76.469,76.534,76.475,69.764,56.313,76.535,73.001,291.634,290.000,76.187,289.999,76.900,77.227,75.562,76.220,289.700,291.060
2025-11-11T08:28:00.00Z,301.000,299.999,76.470,76.536,76.475,69.764,56.313,76.534,73.002,291.621,289.999,76.187,289.998,76.900,77.230,75.561,76.222,289.700,291.060
2025-11-11T08:30:00.00Z,301.000,300.000,76.470,76.535,76.474,69.764,56.313,76.534,73.000,291.647,289.998,76.186,289.999,76.901,77.228,75.561,76.219,289.700,291.060
2025-11-11T08:32:00.00Z,301.000,299.999,76.469,76.534,76.474,69.762,56.308,76.535,73.000,291.638,289.998,76.186,289.998,76.900,77.230,75.562,76.219,289.700,291.060
2025-11-11T08:34:00.00Z,301.000,299.999,76.468,76.533,76.473,69.763,56.313,76.534,73.000,291.601,289.999,76.185,289.999,76.900,77.229,75.560,76.221,289.700,291.060
2025-11-11T08:36:00.00Z,301.000,299.999,76.468,76.536,76.476,69.764,56.311,76.533,73.001,291.584,289.999,76.186,289.999,76.900,77.229,75.561,76.220,289.700,291.060
2025-11-11T08:38:00.00Z,301.000,299.999,76.467,76.534,76.475,69.763,56.309,76.533,73.000,291.582,289.999,76.189,289.999,76.900,77.227,75.561,76.219,289.700,291.060
2025-11-11T08:40:00.00Z,301.000,299.999,76.468,76.537,76.475,69.764,56.313,76.535,72.999,291.590,289.998,76.186,289.998,76.901,77.231,75.562,76.221,289.700,291.060
2025-11-11T08:42:00.00Z,301.000,299.999,76.469,76.534,76.475,69.763,56.311,76.535,73.001,291.625,289.998,76.188,289.998,76.900,77.229,75.564,76.220,289.700,291.060
2025-11-11T08:44:00.00Z,301.000,299.999,76.470,76.534,76.474,69.765,56.308,76.534,72.999,291.612,289.999,76.187,289.997,76.900,77.230,75.562,76.219,289.700,291.060
2025-11-11T08:46:00.00Z,301.000,299.999,76.469,76.534,76.474,69.763,56.310,76.533,73.001,291.581,289.997,76.186,289.998,76.900,77.229,75.561,76.220,289.700,291.050
2025-11-11T08:48:00.00Z,301.000,299.999,76.467,76.534,76.476,69.764,56.309,76.533,73.001,291.569,289.999,76.186,290.000,76.901,77.230,75.559,76.220,289.700,291.060
2025-11-11T08:50:00.00Z,301.000,300.000,76.469,76.534,76.475,69.760,56.306,76.535,72.998,291.568,289.999,76.187,289.998,76.900,77.229,75.559,76.219,289.700,291.060
2025-11-11T08:52:00.00Z,301.000,299.999,76.470,76.534,76.475,69.762,56.306,76.533,73.001,291.572,289.998,76.188,289.998,76.900,77.230,75.561,76.218,289.700,291.050
2025-11-11T08:54:00.00Z,301.000,299.998,76.470,76.534,76.475,69.761,56.303,76.534,73.000,291.558,289.998,76.187,289.998,76.902,77.230,75.561,76.219,289.700,291.050
2025-11-11T08:56:00.00Z,301.000,299.999,76.468,76.536,76.473,69.760,56.304,76.533,72.999,291.576,289.998,76.186,289.998,76.901,77.230,75.561,76.220,289.700,291.060
2025-11-11T08:58:00.00Z,301.000,299.999,76.470,76.534,76.475,69.763,56.296,76.535,73.000,291.586,289.996,76.184,289.997,76.899,77.230,75.562,76.219,289.700,291.050
2025-11-11T09:00:00.00Z,301.000,299.998,76.469,76.533,76.476,69.764,56.308,76.534,73.001,291.559,289.998,76.184,289.999,76.901,77.228,75.561,76.219,289.700,291.050
2025-11-11T09:02:00.00Z,301.000,299.997,76.469,76.533,76.474,69.762,56.307,76.534,73.000,291.556,289.998,76.187,289.998,76.900,77.230,75.560,76.220,289.700,291.050
